"term" "estimate" "std.error" "conf.low" "conf.high" "model"
"1" "(Intercept)" 5.24657889563593 0.252884524738539 4.75093433490086 5.74222345637099 "remove_10_biomass"
"2" "kde_fric" 0.313814386715726 0.0316265379346099 0.251827511408201 0.375801262023251 "remove_10_biomass"
"3" "kde_feve" -0.0199365490019617 0.0333862887864387 -0.085372472600835 0.0454993745969117 "remove_10_biomass"
"4" "tric" 0.802681490179111 0.033913872144606 0.736211522199387 0.869151458158835 "remove_10_biomass"
"5" "teve" -0.216358611418826 0.0311759470515661 -0.277462344823823 -0.155254878013829 "remove_10_biomass"
"6" "sbt_mean" 0.261407002164649 0.076001217401924 0.112447353275679 0.410366651053619 "remove_10_biomass"
"7" "sbt_sd" 0.0138552452683027 0.0482609951799932 -0.0807345671425451 0.108445057679151 "remove_10_biomass"
"8" "sst_sd" 0.0794856809198468 0.045052239158963 -0.00881508525460568 0.167786447094299 "remove_10_biomass"
"9" "sic_mean" -0.0967100003051413 0.0791698789993309 -0.251880111804224 0.0584601111939411 "remove_10_biomass"
"10" "log_chla_mean" -0.0552254818691893 0.0377874718520059 -0.129287565765942 0.0188366020275633 "remove_10_biomass"
"11" "depth" -0.0409577129849818 0.0404845438574687 -0.120305960876153 0.038390534906189 "remove_10_biomass"
