"term" "estimate" "std.error" "conf.low" "conf.high" "model"
"1" "(Intercept)" 6.09874190872698 0.337762345366226 5.4367398764754 6.76074394097856 "remove_5_biomass"
"2" "kde_fric" 0.0972737949579904 0.0264767509408403 0.0453803166863064 0.149167273229674 "remove_5_biomass"
"3" "kde_feve" 0.0293357323227176 0.0280291251698301 -0.0256003435283144 0.0842718081737496 "remove_5_biomass"
"4" "tric" 0.481121131329113 0.0283107280287793 0.425633124016597 0.536609138641629 "remove_5_biomass"
"5" "teve" -0.349800877110479 0.0261625055164097 -0.401078445667973 -0.298523308552986 "remove_5_biomass"
"6" "sbt_mean" 0.126754376974047 0.0669487638333203 -0.00446278894873833 0.257971542896833 "remove_5_biomass"
"7" "sbt_sd" 0.0902554606494562 0.0406692158327667 0.0105452623377473 0.169965658961165 "remove_5_biomass"
"8" "sst_sd" 0.0066208776213725 0.037972519814394 -0.0678038936170734 0.0810456488598184 "remove_5_biomass"
"9" "sic_mean" 0.0202363732940639 0.0656398383236092 -0.108415345771242 0.14888809235937 "remove_5_biomass"
"10" "log_chla_mean" -0.0439993052182331 0.0314649409739142 -0.105669456302784 0.0176708458663174 "remove_5_biomass"
"11" "depth" 0.189595119068519 0.0344562686753259 0.122062073423244 0.257128164713793 "remove_5_biomass"
