"term" "estimate" "std.error" "conf.low" "conf.high" "model"
"1" "(Intercept)" 5.46718116316674 0.274009122959804 4.93013315073012 6.00422917560336 "remove_9_biomass"
"2" "kde_fric" 0.189957420559419 0.0281628537328862 0.134759241541092 0.245155599577745 "remove_9_biomass"
"3" "kde_feve" 0.0237531547541272 0.0297774063279081 -0.0346094892015878 0.0821157987098423 "remove_9_biomass"
"4" "tric" 0.664568922045684 0.0301747140115433 0.605427569339263 0.723710274752105 "remove_9_biomass"
"5" "teve" -0.187155408745954 0.0278251078261719 -0.241691617951195 -0.132619199540714 "remove_9_biomass"
"6" "sbt_mean" 0.291875911978135 0.0717956262178106 0.151159070343726 0.432592753612543 "remove_9_biomass"
"7" "sbt_sd" 0.167670725968668 0.0432412667606372 0.0829194004719307 0.252422051465406 "remove_9_biomass"
"8" "sst_sd" 0.0868750884304843 0.0402446697775094 0.00799698509685828 0.16575319176411 "remove_9_biomass"
"9" "sic_mean" -0.108156562623767 0.0686952653663445 -0.242796808650224 0.0264836834026895 "remove_9_biomass"
"10" "log_chla_mean" -0.0375621830993882 0.0333024675869455 -0.102833820166114 0.0277094539673375 "remove_9_biomass"
"11" "depth" 0.452638249028299 0.0365949836886202 0.380913398983773 0.524363099072825 "remove_9_biomass"
