"term" "estimate" "std.error" "conf.low" "conf.high" "model"
"1" "(Intercept)" 6.9264410063881 0.473018316718031 5.999342141593 7.8535398711832 "remove_1_biomass"
"2" "kde_fric" 0.09947503599294 0.0179440213099235 0.0643054004876707 0.134644671498209 "remove_1_biomass"
"3" "kde_feve" -0.0288352734828646 0.0189770027534198 -0.0660295154140848 0.00835896844835563 "remove_1_biomass"
"4" "tric" 0.000576353039364366 0.0193332859544097 -0.0373161911340926 0.0384688972128214 "remove_1_biomass"
"5" "teve" -0.422661251449826 0.0176946891352658 -0.457342204872579 -0.387980298027073 "remove_1_biomass"
"6" "sbt_mean" 0.187784827634588 0.0479201143542547 0.0938631293652084 0.281706525903968 "remove_1_biomass"
"7" "sbt_sd" 0.188081529841654 0.0283287940640922 0.132558113750581 0.243604945932726 "remove_1_biomass"
"8" "sst_sd" 0.0466622074511471 0.0284573905947277 -0.00911325320850813 0.102437668110802 "remove_1_biomass"
"9" "sic_mean" -0.0111076166733061 0.0518416513702129 -0.112715386258005 0.0905001529113928 "remove_1_biomass"
"10" "log_chla_mean" 0.000910603388701929 0.0231058490911699 -0.0443760286622085 0.0461972354396124 "remove_1_biomass"
"11" "depth" 0.0929197743025992 0.0232619072270416 0.0473272739258857 0.138512274679313 "remove_1_biomass"
