"term" "estimate" "std.error" "conf.low" "conf.high" "model"
"1" "(Intercept)" 6.27349179070093 0.565185218045066 5.16574911873819 7.38123446266368 "remove_4_biomass"
"2" "Fric" 0.155581048889348 0.0230610760383351 0.110382170409472 0.200779927369225 "remove_4_biomass"
"3" "Feve" -0.0941378103162513 0.0232596497303268 -0.139725886080709 -0.0485497345517939 "remove_4_biomass"
"4" "Tric" 0.363679367222412 0.0206949385797225 0.323118032943888 0.404240701500937 "remove_4_biomass"
"5" "Teve" -0.298327275459923 0.0255095740326125 -0.348325121824801 -0.248329429095044 "remove_4_biomass"
"6" "sbt_mean" 0.242201372125254 0.0646913705465542 0.115408615743473 0.368994128507036 "remove_4_biomass"
"7" "sbt_sd" -0.0485023566704726 0.0381652524723609 -0.123304876977178 0.0263001636362331 "remove_4_biomass"
"8" "sst_sd" 0.0486131893787964 0.029369008864211 -0.00894901025669474 0.106175389014287 "remove_4_biomass"
"9" "sic_mean" -0.0257317486455381 0.056128794432482 -0.135742164228855 0.0842786669377788 "remove_4_biomass"
"10" "log_chla_mean" -0.0165452394113632 0.0242653422368533 -0.0641044362681343 0.031013957445408 "remove_4_biomass"
"11" "depth" 0.071201849113027 0.0324937713546165 0.00751522753609932 0.134888470689955 "remove_4_biomass"
