"term" "estimate" "std.error" "conf.low" "conf.high" "model"
"1" "(Intercept)" 5.73927027842907 0.163149457803766 5.41950321703645 6.05903733982169 "remove_6_biomass"
"2" "Fric" 0.28835971528083 0.03105018605427 0.227502468901193 0.349216961660467 "remove_6_biomass"
"3" "Feve" -0.037480083662008 0.0310982871245781 -0.0984316064070668 0.0234714390830507 "remove_6_biomass"
"4" "Tric" 0.583001262853874 0.0274092727159385 0.529280075488198 0.63672245021955 "remove_6_biomass"
"5" "Teve" -0.334918712191439 0.0342967799131957 -0.402139165607 -0.267698258775879 "remove_6_biomass"
"6" "sbt_mean" 0.366910675509387 0.0719594670338984 0.225872711776249 0.507948639242525 "remove_6_biomass"
"7" "sbt_sd" 0.0863329004780717 0.0482689825484121 -0.00827256688720843 0.180938367843352 "remove_6_biomass"
"8" "sst_sd" -0.00420338003583463 0.0355480773989314 -0.0738763314573824 0.0654695713857131 "remove_6_biomass"
"9" "sic_mean" 0.083925696703629 0.0651541201599764 -0.0437740322543198 0.211625425661578 "remove_6_biomass"
"10" "log_chla_mean" -0.000923310689526663 0.0318835076942957 -0.0634138374711518 0.0615672160920985 "remove_6_biomass"
"11" "depth" 0.244384290032117 0.0412459115161833 0.163543788950872 0.325224791113362 "remove_6_biomass"
