"","term","estimate","std.error","conf.low","conf.high","model"
"9...165","log_chla_mean",0.0262009983900545,0.0326322733067135,-0.0377570820247717,0.0901590788048806,"remove_2_biomass"
"10...166","depth",0.239276487233244,0.0408747031278932,0.159163541223806,0.319389433242681,"remove_2_biomass"
"11...167","log_sum_fishing",0.0891408654148948,0.0260403982229875,0.0381026227547586,0.140179108075031,"remove_2_biomass"
"2...168","kde_fric",0.0918162071546985,0.0301474775960936,0.0327282368416269,0.15090417746777,"remove_2_samediv_biomass"
"3...169","kde_feve",0.0234305692229624,0.0266821829927708,-0.0288655484717755,0.0757266869177003,"remove_2_samediv_biomass"
"4...170","tric",0.242036558606968,0.0286274499141817,0.185927787805947,0.298145329407988,"remove_2_samediv_biomass"
"5...171","teve",-0.18656861680523,0.0292553325098662,-0.243908014880311,-0.129229218730148,"remove_2_samediv_biomass"
"6...172","sbt_mean",0.216135761071896,0.093456607657695,0.0329641759455235,0.399307346198268,"remove_2_samediv_biomass"
"7...173","sbt_sd",-0.0449515127773929,0.0447029363664847,-0.132567658058889,0.042664632504103,"remove_2_samediv_biomass"
"8...174","sst_sd",0.0333606464987161,0.0395882825693528,-0.0442309615470103,0.110952254544442,"remove_2_samediv_biomass"
"9...175","log_chla_mean",0.0301139669141294,0.0340984390773128,-0.0367177456064369,0.0969456794346956,"remove_2_samediv_biomass"
"10...176","depth",0.277509525899478,0.0447490676013192,0.189802965059144,0.365216086739812,"remove_2_samediv_biomass"
"11...177","log_sum_fishing",0.111279971629018,0.028081988983057,0.0562402846079753,0.16631965865006,"remove_2_samediv_biomass"
"2...178","remove_3_kde_fric",-0.0299309946618582,0.0322287632257649,-0.0930982098506263,0.03323622052691,"remove_3_biomass"
"3...179","remove_3_kde_feve",0.0158386160407843,0.0272595229621514,-0.0375890672007751,0.0692662992823437,"remove_3_biomass"
"4...180","remove_3_tric",0.27861433833483,0.0292001881920056,0.221383021136707,0.335845655532953,"remove_3_biomass"
"5...181","remove_3_teve",-0.308210661626203,0.0269436531177616,-0.361019251348956,-0.25540207190345,"remove_3_biomass"
"6...182","sbt_mean",0.211549506162041,0.0900605187780668,0.0350341329280367,0.388064879396045,"remove_3_biomass"
"7...183","sbt_sd",-0.0331955958866387,0.0430651311802769,-0.117601701989474,0.051210510216197,"remove_3_biomass"
"8...184","sst_sd",0.027107435735633,0.038871434122369,-0.0490791751716314,0.103294046642898,"remove_3_biomass"
"9...185","log_chla_mean",0.0229672022127835,0.0337344261459185,-0.0431510580723432,0.0890854624979101,"remove_3_biomass"
"10...186","depth",0.0864510160339435,0.0428865378535526,0.00239494641936681,0.17050708564852,"remove_3_biomass"
"11...187","log_sum_fishing",0.0856543236767122,0.027057313894705,0.0326229629246953,0.138685684428729,"remove_3_biomass"
"2...188","kde_fric",0.0931850313779123,0.0309996707591982,0.0324267931572844,0.15394326959854,"remove_3_samediv_biomass"
"3...189","kde_feve",-0.00326986331011451,0.0274908650744685,-0.0571509687599227,0.0506112421396937,"remove_3_samediv_biomass"
"4...190","tric",0.27913890021166,0.0295867499707324,0.221149935849433,0.337127864573887,"remove_3_samediv_biomass"
"5...191","teve",-0.0714870507048621,0.0301353812998872,-0.130551312713023,-0.0124227886967013,"remove_3_samediv_biomass"
"6...192","sbt_mean",0.203120505398022,0.0970156743399047,0.0129732777559418,0.393267733040101,"remove_3_samediv_biomass"
"7...193","sbt_sd",-0.0347132029286824,0.0460017376767801,-0.124874952001431,0.0554485461440659,"remove_3_samediv_biomass"
"8...194","sst_sd",0.0348255690728779,0.0411004746645972,-0.0457298810172336,0.115381019162989,"remove_3_samediv_biomass"
"9...195","log_chla_mean",0.0179326156201706,0.0352877333429495,-0.0512300708280637,0.0870953020684048,"remove_3_samediv_biomass"
"10...196","depth",0.069078549410655,0.04650601505577,-0.0220715651631316,0.160228663984442,"remove_3_samediv_biomass"
"11...197","log_sum_fishing",0.111007662020985,0.028860456463028,0.0544422067760644,0.167573117265907,"remove_3_samediv_biomass"
"2...198","remove_4_kde_fric",0.0115003754496023,0.0274701142662899,-0.0423400591635258,0.0653408100627303,"remove_4_biomass"
"3...199","remove_4_kde_feve",-0.0628389878271862,0.0280434272588075,-0.117803095257518,-0.00787488039685461,"remove_4_biomass"
"4...200","remove_4_tric",0.29495076051312,0.0296037865925818,0.23692840498565,0.35297311604059,"remove_4_biomass"
"5...201","remove_4_teve",-0.257434254469798,0.0282440286888561,-0.312791533478272,-0.202076975461325,"remove_4_biomass"
"6...202","sbt_mean",0.166498779728506,0.0931758663909927,-0.0161225626261559,0.349120122083168,"remove_4_biomass"
"7...203","sbt_sd",-0.0287103761770747,0.043071719451193,-0.113129395053626,0.0557086426994768,"remove_4_biomass"
"8...204","sst_sd",0.0488018555778559,0.0384921029132996,-0.0266412798214206,0.124244990977132,"remove_4_biomass"
"9...205","log_chla_mean",0.0312639773418866,0.0332784276179874,-0.0339605422514918,0.096488496935265,"remove_4_biomass"
"10...206","depth",0.0724739747556683,0.0444341232775978,-0.0146153065530361,0.159563256064373,"remove_4_biomass"
"11...207","log_sum_fishing",0.0829141142139574,0.0273897831786514,0.0292311256394397,0.136597102788475,"remove_4_biomass"
"2...208","kde_fric",0.142761772751116,0.0306323948937614,0.0827233819991352,0.202800163503097,"remove_4_samediv_biomass"
"3...209","kde_feve",-0.0382936222962971,0.0272350728560347,-0.0916733842104496,0.0150861396178554,"remove_4_samediv_biomass"
"4...210","tric",0.285280020219077,0.0293298583582083,0.227794554165327,0.342765486272826,"remove_4_samediv_biomass"
"5...211","teve",-0.0374545201062369,0.0298366853040665,-0.0959333487202627,0.021024308507789,"remove_4_samediv_biomass"
"6...212","sbt_mean",0.140224656176448,0.100818309376881,-0.0573755991844561,0.337824911537352,"remove_4_samediv_biomass"
"7...213","sbt_sd",-0.023059898693974,0.0457963512374569,-0.112819097742736,0.0666993003547879,"remove_4_samediv_biomass"
"8...214","sst_sd",0.0489500199375105,0.0406012259869402,-0.0306269207250641,0.128526960600085,"remove_4_samediv_biomass"
"9...215","log_chla_mean",0.0297276362192844,0.0347280757931596,-0.0383381415876855,0.0977934140262544,"remove_4_samediv_biomass"
"10...216","depth",0.0536480072772165,0.0473312565471637,-0.03911955089825,0.146415565452683,"remove_4_samediv_biomass"
"11...217","log_sum_fishing",0.103457248096167,0.0289427214187552,0.0467305565008309,0.160183939691503,"remove_4_samediv_biomass"
"2...218","remove_5_kde_fric",-0.0107565128952029,0.03264248821155,-0.0747346141556142,0.0532215883652083,"remove_5_biomass"
"3...219","remove_5_kde_feve",-0.253590609430297,0.0389315158964028,-0.329894978450795,-0.177286240409799,"remove_5_biomass"
"4...220","remove_5_tric",0.398617504406351,0.037017689532494,0.326064166131777,0.471170842680924,"remove_5_biomass"
"5...221","remove_5_teve",-0.353602901869579,0.0323907132001681,-0.417087533175475,-0.290118270563683,"remove_5_biomass"
"6...222","sbt_mean",0.19202382321138,0.106085388528774,-0.0158997175909563,0.399947364013716,"remove_5_biomass"
"7...223","sbt_sd",-0.0191117804226548,0.0485415977865735,-0.114251563836368,0.0760280029910584,"remove_5_biomass"
"8...224","sst_sd",0.0328782421121427,0.0444073861784674,-0.0541586354452151,0.1199151196695,"remove_5_biomass"
"9...225","log_chla_mean",0.0295692963096101,0.0387503516695386,-0.0463799973509471,0.105518589970167,"remove_5_biomass"
"10...226","depth",0.0566214932168416,0.0488612550208713,-0.0391448068634931,0.152387793297176,"remove_5_biomass"
"11...227","log_sum_fishing",0.098112271280291,0.0322276204064501,0.0349472959762208,0.161277246584361,"remove_5_biomass"
"2...228","kde_fric",0.292896894756837,0.0398025587312115,0.214885313151122,0.370908476362551,"remove_5_samediv_biomass"
"3...229","kde_feve",-0.0755799036345746,0.03532805104842,-0.14482161133347,-0.006338195935679,"remove_5_samediv_biomass"
"4...230","tric",0.438644225101616,0.0375183247247158,0.365109659880895,0.512178790322338,"remove_5_samediv_biomass"
"5...231","teve",0.00218397116800254,0.0387044449005812,-0.0736753468787515,0.0780432892147565,"remove_5_samediv_biomass"
"6...232","sbt_mean",0.0328897021327034,0.106734135178276,-0.176305358737747,0.242084763003154,"remove_5_samediv_biomass"
"7...233","sbt_sd",-0.00604807094730293,0.055880813351073,-0.115572452542211,0.103476310647605,"remove_5_samediv_biomass"
"8...234","sst_sd",0.0168198554680993,0.0488795016954421,-0.0789822074372317,0.11262191837343,"remove_5_samediv_biomass"
"9...235","log_chla_mean",0.0443704939605956,0.0421193118250654,-0.0381818402701446,0.126922828191336,"remove_5_samediv_biomass"
"10...236","depth",0.132746351205534,0.0571946308255803,0.0206469346783325,0.244845767732736,"remove_5_samediv_biomass"
"11...237","log_sum_fishing",0.110250734594745,0.0371438970856151,0.0374500340614776,0.183051435128013,"remove_5_samediv_biomass"
